lon,lat
-155.81045208303394,20.25677227282057
-155.77840898261556,20.242305426750796
-155.77095732006015,20.246405448816724
-155.75315403478254,20.235764711443366
-155.7522811070171,20.2292912376729
-155.73090957287283,20.219814681049556
-155.72948114901493,20.20194623759628
-155.6886754129036,20.178213994384794
-155.65117195106927,20.16423809517202
-155.63761491805116,20.145313467366826
-155.6074972678859,20.136379769917117
-155.59557827480046,20.121242598349042
-155.57892485514128,20.120238585776647
-155.55603690105625,20.128608058685227
-155.51372955464566,20.11182590343388
-155.49613197450898,20.1125050689296
-155.43738335740298,20.09226125411779
-155.39363174281718,20.06725022542763
-155.34550928231744,20.04905003818274
-155.3283408230287,20.03595047151801
-155.27478766523674,20.01620889831761
-155.24773581624297,19.994634848148056
-155.23972874458195,19.99392788123316
-155.2385853345266,19.98752550196227
-155.21216094135934,19.974747026310958
-155.1956229154432,19.955205171109203
-155.17780765548022,19.94876020666497
-155.13820962224074,19.915122684036547
-155.1232907571844,19.898548057105504
-155.12009516960262,19.8821201623424
-155.09658527023478,19.868675980760834
-155.08317944096612,19.85259193413448
-155.08228595644522,19.835889233883876
-155.09167852380872,19.820575604410397
-155.0891275526502,19.81039859644257
-155.09361803245142,19.810100014936523
-155.08579834169558,19.80038945952074
-155.09013629893752,19.79476540081479
-155.0884781401652,19.76275980677623
-155.0938791379781,19.757199282387017
-155.0849910061178,19.72529754237193
-155.0711587217108,19.723519897087023
-155.06466558632923,19.73038177095529
-155.0621003936631,19.723735987914683
-155.05157107685355,19.73177590518647
-155.06335441072943,19.74292290951942
-155.0751585787359,19.74281223353656
-155.06327992881984,19.74299794503854
-155.0467388665678,19.73153852862336
-155.04016858961103,19.739065153320812
-155.02227697206703,19.732147223281213
-155.01361855034784,19.73759690752444
-155.00304140983482,19.736008347029447
-154.97828534145523,19.68760521070029
-154.98316912261032,19.6720110183599
-154.97939718129186,19.63620856504627
-154.95885168106724,19.62297232190852
-154.9469630807528,19.623196808912926
-154.94499421873417,19.602294811019355
-154.9038782295046,19.568878078806833
-154.86701890275071,19.54836780733151
-154.82410816205999,19.53470585251176
-154.80662561044642,19.51807672687007
-154.8123219761302,19.501947143625706
-154.82071809555828,19.499459658791935
