"Row","FileName","Event","Description","Location","City","GPSLatitude","GPSLongitude"
1,"DSC01234.JPG","Flower","Iris","Kyoto Botanical Garden","Kyoto","35.0501","135.76031"
2,"DSC01244.JPG","Statue","Lady","Kyoto Botanical Garden","Kyoto","35.0501","135.76031"
3,"DSC01254.JPG","Flower","Purple flower","Kyoto Botanical Garden","Kyoto","35.0501","135.76031"
4,"DSC01275.JPG","Flower","Pink puff","Kyoto Botanical Garden","Kyoto","35.0501","135.76031"
5,"DSC01282_2W.JPG","Flower","Purple and Yellow","Kyoto Botanical Garden","Kyoto","35.0501","135.76031"
6,"DSC01496_2W.JPG","Flower","Hanging Red","Kyoto Botanical Garden","Kyoto","35.0501","135.76031"
7,"DSC01541.JPG","Flower","Pink","Kyoto Botanical Garden","Kyoto","35.0501","135.76031"
